athletes,laterality,age,date,assessment,metric,value,position 
athlete 12,R,26.2,5/29/2021,CMJ (Force Plates),Vertical Velocity at Takeoff,2.693544283,Defender
athlete 12,R,26.3,6/30/2021,Anthropometry,Body Weight (lbs),193.8,Defender
athlete 12,R,26.4,8/17/2021,Anthropometry,Body Weight (lbs),193.4,Defender
athlete 13,R,17,4/1/2010,Anthropometry,Height (in),70.5,Striker
athlete 13,R,17,4/1/2010,Anthropometry,Body Weight (lbs),158,Striker
athlete 13,R,17,4/8/2010,Anthropometry,Height (in),70.5,Striker
athlete 13,R,17,4/8/2010,Anthropometry,Body Weight (lbs),158,Striker
athlete 13,R,17.5,10/5/2010,Anthropometry,Body Weight (lbs),167.1,Striker
athlete 13,R,18,4/7/2011,Anthropometry,Height (in),70.25,Striker
athlete 13,R,18,4/7/2011,Anthropometry,Body Weight (lbs),170.4,Striker
athlete 13,R,18.6,10/11/2011,Anthropometry,Body Weight (lbs),171,Striker
athlete 13,R,18.9,2/29/2012,Anthropometry,Body Weight (lbs),169.8,Striker
athlete 13,R,18.9,3/1/2012,Anthropometry,Height (in),70.5,Striker
athlete 13,R,18.9,3/1/2012,Anthropometry,Body Weight (lbs),169.8,Striker
athlete 13,R,19,3/12/2012,Anthropometry,Height (in),70.5,Striker
athlete 13,R,19,3/12/2012,Anthropometry,Body Weight (lbs),169.8,Striker
athlete 13,R,19.1,5/10/2012,Anthropometry,Body Weight (lbs),172.3,Striker
athlete 13,R,19.5,9/13/2012,Anthropometry,Body Weight (lbs),173.9,Striker
athlete 13,R,19.6,10/11/2012,Anthropometry,Body Weight (lbs),177.3,Striker
athlete 14,R,26.8,4/17/2021,Nordic Hamstring Strength,Lateral Assymetry %,-2.125434979,Center Field
athlete 14,R,26.8,4/17/2021,Nordic Hamstring Strength,Left Hamstring Strength,639.0833,Center Field
athlete 14,R,26.8,4/17/2021,Nordic Hamstring Strength,Right Hamstring Strength,625.5,Center Field
athlete 14,R,26.9,5/23/2021,Nordic Hamstring Strength,Lateral Assymetry %,-2.742187616,Center Field
athlete 14,R,26.9,5/23/2021,Nordic Hamstring Strength,Left Hamstring Strength,559.1667,Center Field
athlete 14,R,26.9,5/23/2021,Nordic Hamstring Strength,Right Hamstring Strength,543.8333,Center Field
athlete 14,R,27,6/27/2021,Nordic Hamstring Strength,Lateral Assymetry %,-0.733814653,Center Field
athlete 14,R,27,6/27/2021,Nordic Hamstring Strength,Left Hamstring Strength,528.0625,Center Field
athlete 14,R,27,6/27/2021,Nordic Hamstring Strength,Right Hamstring Strength,524.1875,Center Field
athlete 14,R,27.1,8/1/2021,Nordic Hamstring Strength,Lateral Assymetry %,4.16020155,Center Field
athlete 14,R,27.1,8/1/2021,Nordic Hamstring Strength,Left Hamstring Strength,618.1667,Center Field
athlete 14,R,27.1,8/1/2021,Nordic Hamstring Strength,Right Hamstring Strength,645,Center Field
athlete 14,R,27.2,8/17/2021,Anthropometry,Body Weight (lbs),250.8,Center Field
athlete 15,R,21.8,6/11/2018,Anthropometry,Body Fat %,10.93,Defender
athlete 15,R,21.8,6/11/2018,Anthropometry,Body Weight (lbs),197,Defender
athlete 15,R,21.9,6/30/2018,30-15 IFT,Final Speed,18.5,Defender
athlete 15,R,21.9,6/30/2018,30-15 IFT,VO2max,51.9,Defender
athlete 15,R,21.9,7/6/2018,Max Running Speed,0-10y,1.734,Defender
athlete 15,R,21.9,7/6/2018,Max Running Speed,0-10y,1.787,Defender
athlete 15,R,21.9,7/6/2018,Max Running Speed,10-30y,2.22,Defender
athlete 15,R,21.9,7/6/2018,Max Running Speed,10-30y,2.228,Defender
athlete 15,R,21.9,7/6/2018,Max Running Speed,0-30y,3.954,Defender
athlete 15,R,21.9,7/6/2018,Max Running Speed,0-30y,4.015,Defender
athlete 15,R,21.9,7/15/2018,Anthropometry,Body Weight (lbs),200.4,Defender
athlete 15,R,21.9,7/18/2018,Nordic Hamstring Strength,Lateral Assymetry %,0,Defender
athlete 15,R,21.9,7/18/2018,Nordic Hamstring Strength,Left Hamstring Strength,390,Defender
athlete 15,R,21.9,7/18/2018,Nordic Hamstring Strength,Right Hamstring Strength,390,Defender
athlete 15,R,21.9,7/31/2018,Anthropometry,Body Weight (lbs),199.6,Defender
athlete 15,R,22,8/9/2018,Max Running Speed,0-10y,1.652,Defender
athlete 15,R,22,8/9/2018,Max Running Speed,0-10y,1.667,Defender
athlete 15,R,22,8/9/2018,Max Running Speed,10-30y,2.255,Defender
athlete 15,R,22,8/9/2018,Max Running Speed,10-30y,2.279,Defender
athlete 15,R,22,8/9/2018,Max Running Speed,0-30y,3.907,Defender
athlete 15,R,22,8/9/2018,Max Running Speed,0-30y,3.946,Defender
athlete 15,R,22,8/10/2018,30-15 IFT,Final Speed,18.5,Defender
athlete 15,R,22,8/10/2018,30-15 IFT,VO2max,52,Defender
athlete 15,R,22,8/16/2018,Nordic Hamstring Strength,Lateral Assymetry %,-2.82,Defender
athlete 15,R,22,8/16/2018,Nordic Hamstring Strength,Left Hamstring Strength,426,Defender
athlete 15,R,22,8/16/2018,Nordic Hamstring Strength,Right Hamstring Strength,414,Defender
athlete 15,R,22,8/17/2018,Anthropometry,Body Fat %,12.85,Defender
athlete 15,R,22,8/17/2018,Anthropometry,Body Weight (lbs),196.8,Defender
athlete 15,R,22,8/21/2018,Max Strength (TrapBar Deadlift),Estimated 1RM,425,Defender
athlete 15,R,22,8/21/2018,Max Strength (TrapBar Deadlift),Relative Strength,1.8,Defender
athlete 15,R,22,8/27/2018,Nordic Hamstring Strength,Lateral Assymetry %,1.14,Defender
athlete 15,R,22,8/27/2018,Nordic Hamstring Strength,Left Hamstring Strength,435,Defender
athlete 15,R,22,8/27/2018,Nordic Hamstring Strength,Right Hamstring Strength,440,Defender
athlete 15,R,22.5,3/5/2019,Anthropometry,Body Fat %,13.96,Defender
athlete 15,R,22.5,3/5/2019,Anthropometry,Height (in),70.75,Defender
athlete 15,R,22.5,3/5/2019,Anthropometry,Body Weight (lbs),202.6,Defender
athlete 15,R,22.5,3/7/2019,30-15 IFT,Final Speed,18.5,Defender
athlete 15,R,22.5,3/7/2019,30-15 IFT,VO2max,52.1,Defender
athlete 15,R,22.6,3/9/2019,Nordic Hamstring Strength,Lateral Assymetry %,-5.855855856,Defender
athlete 15,R,22.6,3/9/2019,Nordic Hamstring Strength,Left Hamstring Strength,444,Defender
athlete 15,R,22.6,3/9/2019,Nordic Hamstring Strength,Right Hamstring Strength,418,Defender
athlete 15,R,22.6,3/15/2019,Max Strength (TrapBar Deadlift),Estimated 1RM,425,Defender
athlete 15,R,22.6,3/15/2019,Max Strength (TrapBar Deadlift),Relative Strength,1.75,Defender
athlete 15,R,22.6,3/17/2019,Nordic Hamstring Strength,Lateral Assymetry %,-1.818181818,Defender
athlete 15,R,22.6,3/17/2019,Nordic Hamstring Strength,Left Hamstring Strength,440,Defender
athlete 15,R,22.6,3/17/2019,Nordic Hamstring Strength,Right Hamstring Strength,432,Defender
athlete 15,R,22.6,3/26/2019,Max Running Speed,0-10y,1.633,Defender
athlete 15,R,22.6,3/26/2019,Max Running Speed,0-10y,1.62,Defender
athlete 15,R,22.6,3/26/2019,Max Running Speed,10-30y,2.251,Defender
athlete 15,R,22.6,3/26/2019,Max Running Speed,10-30y,2.254,Defender
athlete 15,R,22.6,3/26/2019,Max Running Speed,0-30y,3.884,Defender
athlete 15,R,22.6,3/26/2019,Max Running Speed,0-30y,3.874,Defender
athlete 15,R,22.7,5/11/2019,Anthropometry,Body Weight (lbs),198,Defender
athlete 15,R,22.8,5/28/2019,Max Strength (TrapBar Deadlift),Estimated 1RM,484,Defender
athlete 15,R,22.8,5/28/2019,Max Strength (TrapBar Deadlift),Relative Strength,2.04,Defender
athlete 15,R,22.8,6/26/2019,Anthropometry,Body Fat %,12.61,Defender
athlete 15,R,22.8,6/26/2019,Anthropometry,Body Weight (lbs),197.6,Defender
athlete 15,R,22.9,6/28/2019,30-15 IFT,Final Speed,18,Defender
athlete 15,R,22.9,6/28/2019,30-15 IFT,VO2max,51.1,Defender
athlete 15,R,22.9,6/30/2019,Nordic Hamstring Strength,Lateral Assymetry %,-4.989154013,Defender
athlete 15,R,22.9,6/30/2019,Nordic Hamstring Strength,Left Hamstring Strength,461,Defender
athlete 15,R,22.9,6/30/2019,Nordic Hamstring Strength,Right Hamstring Strength,438,Defender
athlete 15,R,22.9,7/26/2019,Max Running Speed,0-10y,1.566,Defender
athlete 15,R,22.9,7/26/2019,Max Running Speed,0-10y,1.565,Defender
athlete 15,R,22.9,7/26/2019,Max Running Speed,0-10y,1.563,Defender
athlete 15,R,22.9,7/26/2019,Max Running Speed,10-30y,2.169,Defender
athlete 15,R,22.9,7/26/2019,Max Running Speed,10-30y,2.211,Defender
athlete 15,R,22.9,7/26/2019,Max Running Speed,10-30y,2.222,Defender
athlete 15,R,22.9,7/26/2019,Max Running Speed,0-30y,3.735,Defender
athlete 15,R,22.9,7/26/2019,Max Running Speed,0-30y,3.776,Defender
athlete 15,R,22.9,7/26/2019,Max Running Speed,0-30y,3.785,Defender
athlete 15,R,22.9,7/31/2019,Max Strength (TrapBar Deadlift),Estimated 1RM,488,Defender
athlete 15,R,22.9,7/31/2019,Max Strength (TrapBar Deadlift),Relative Strength,2.45,Defender
athlete 15,R,22.9,7/31/2019,Anthropometry,Body Weight (lbs),199,Defender
athlete 15,R,23,8/8/2019,Max Running Speed,0-10y,1.594,Defender
athlete 15,R,23,8/8/2019,Max Running Speed,0-10y,1.549,Defender
athlete 15,R,23,8/8/2019,Max Running Speed,10-30y,2.233,Defender
athlete 15,R,23,8/8/2019,Max Running Speed,10-30y,2.237,Defender
athlete 15,R,23,8/8/2019,Max Running Speed,0-30y,3.827,Defender
athlete 15,R,23,8/8/2019,Max Running Speed,0-30y,3.786,Defender
athlete 15,R,23,8/17/2019,Anthropometry,Body Weight (lbs),200.4,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Concentric Impulse,251.0459233,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Concentric Impulse,240.2043658,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Concentric Impulse,248.842659,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Concentric Impulse,250.7060971,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Concentric Impulse,246.1148196,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Concentric Impulse-100ms,159.563187,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Concentric Impulse-100ms,172.966087,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Concentric Impulse-100ms,177.010437,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Concentric Impulse-100ms,164.761187,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Concentric Impulse-100ms,161.254537,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Concentric Mean Power / BM,34.077,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Concentric Mean Power / BM,32.817,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Concentric Mean Power / BM,35.511,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Concentric Mean Power / BM,33.3,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Concentric Mean Power / BM,35.688,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Eccentric Mean Power / BM,7.115288102,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Eccentric Mean Power / BM,6.987829634,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Eccentric Mean Power / BM,7.592605762,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Eccentric Mean Power / BM,7.331250907,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Eccentric Mean Power / BM,7.757385612,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),RSI-modified,69.53714011,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),RSI-modified,72.44055609,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),RSI-modified,67.31967923,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),RSI-modified,63.26591018,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),RSI-modified,70.24082977,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Vertical Velocity at Takeoff,2.689312729,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Vertical Velocity at Takeoff,2.600234616,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Vertical Velocity at Takeoff,2.715146844,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Vertical Velocity at Takeoff,2.727859618,Defender
athlete 15,R,23.2,11/4/2019,CMJ (Force Plates),Vertical Velocity at Takeoff,2.66300803,Defender
athlete 15,R,23.6,3/9/2020,Anthropometry,Body Weight (lbs),205.3,Defender
athlete 15,R,23.6,3/12/2020,Nordic Hamstring Strength,Lateral Assymetry %,-2.655413969,Defender
athlete 15,R,23.6,3/12/2020,Nordic Hamstring Strength,Left Hamstring Strength,404.8333,Defender
athlete 15,R,23.6,3/12/2020,Nordic Hamstring Strength,Right Hamstring Strength,394.0833,Defender
athlete 15,R,23.7,5/1/2020,Anthropometry,Body Weight (lbs),205,Defender
athlete 15,R,23.8,6/1/2020,Anthropometry,Body Weight (lbs),194,Defender
athlete 15,R,23.9,7/1/2020,Anthropometry,Body Weight (lbs),202.8,Defender
athlete 15,R,24,8/1/2020,Anthropometry,Body Weight (lbs),208,Defender
athlete 15,R,24,9/1/2020,Anthropometry,Body Weight (lbs),206,Defender
athlete 15,R,24.1,9/29/2020,Anthropometry,Body Weight (lbs),203.12,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Concentric Impulse,272.1734064,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Concentric Impulse,276.4835032,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Concentric Impulse,263.9748102,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Concentric Impulse,279.7230189,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Concentric Impulse,267.82224,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Concentric Impulse-100ms,178.6314396,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Concentric Impulse-100ms,177.0843297,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Concentric Impulse-100ms,183.0148301,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Concentric Impulse-100ms,185.9504169,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Concentric Impulse-100ms,182.6718795,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Concentric Mean Power / BM,39.633,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Concentric Mean Power / BM,41.254,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Concentric Mean Power / BM,38.025,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Concentric Mean Power / BM,40.623,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Concentric Mean Power / BM,37.902,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.431446656,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.114698702,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.9356396,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.357379085,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.734852443,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),RSI-modified,86.26018408,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),RSI-modified,85.06106842,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),RSI-modified,88.31554885,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),RSI-modified,78.33449472,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),RSI-modified,75.26781818,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.888618027,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,3.057522341,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.840937784,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,3.009851741,Defender
athlete 15,R,24.1,9/29/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.937059997,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Concentric Impulse,255.2167884,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Concentric Impulse,267.7464351,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Concentric Impulse,260.7774725,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Concentric Impulse,269.33901,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Concentric Impulse,270.432805,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Concentric Impulse-100ms,169.4565639,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Concentric Impulse-100ms,170.9239185,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Concentric Impulse-100ms,167.5828428,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Concentric Impulse-100ms,186.7640249,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Concentric Impulse-100ms,171.0579118,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Concentric Mean Power / BM,35.144,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Concentric Mean Power / BM,39.782,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Concentric Mean Power / BM,36.036,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Concentric Mean Power / BM,37.355,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Concentric Mean Power / BM,37.712,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.379675749,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Eccentric Mean Power / BM,8.02489991,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.152747097,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.994025916,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.751047134,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),RSI-modified,73.7968558,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),RSI-modified,85.53804637,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),RSI-modified,74.54065208,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),RSI-modified,81.55752919,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),RSI-modified,77.53917415,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.921134053,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.896834786,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.821456086,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.903491082,Defender
athlete 15,R,24.1,10/1/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.734110677,Defender
athlete 15,R,24.1,10/4/2020,Nordic Hamstring Strength,Lateral Assymetry %,-8.429268951,Defender
athlete 15,R,24.1,10/4/2020,Nordic Hamstring Strength,Left Hamstring Strength,427.0833,Defender
athlete 15,R,24.1,10/4/2020,Nordic Hamstring Strength,Right Hamstring Strength,391.0833,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Concentric Impulse,261.4492392,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Concentric Impulse,271.014161,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Concentric Impulse,260.0927687,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Concentric Impulse,269.3095056,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Concentric Impulse-100ms,180.8722028,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Concentric Impulse-100ms,188.5424952,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Concentric Impulse-100ms,173.7916707,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Concentric Impulse-100ms,166.2541735,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Concentric Mean Power / BM,35.197,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Concentric Mean Power / BM,37.071,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Concentric Mean Power / BM,37.205,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Concentric Mean Power / BM,38.294,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.690021506,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Eccentric Mean Power / BM,5.859084368,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.587541306,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.029511334,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),RSI-modified,72.02004547,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),RSI-modified,71.1269761,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),RSI-modified,66.60435885,Defender
athlete 15,R,24.1,10/4/2020,CMJ (Force Plates),RSI-modified,80.93585006,Defender
