athletes,laterality,age,date,position,0-10y,0-30y,10-30y,Body Fat %,Body Weight (lbs),Concentric Impulse,Concentric Impulse-100ms,Concentric Mean Power / BM,Eccentric Mean Power / BM,Estimated 1RM,Fil Speed,Height (in),Lateral Assymetry %,Left Hamstring Strength,Relative Strength,Right Hamstring Strength,RSI-modified,Vertical Velocity at Takeoff,VO2max
athlete 32,R,21.3,2/28/2019,Striker,0,0,0,0,0,0,0,0,0,0,0,0,11.04761905,467,0,525,0,0,0
athlete 32,R,21.3,3/5/2019,Striker,0,0,0,13.82,212.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 32,R,21.3,3/12/2019,Striker,0,0,0,0,0,0,0,0,0,0,0,0,13.73873874,383,0,444,0,0,0
athlete 32,R,21.3,3/15/2019,Striker,0,0,0,0,0,0,0,0,0,440,0,0,0,0,1.73,0,0,0,0
athlete 32,R,21.3,3/19/2019,Striker,0,0,0,0,0,0,0,0,0,0,0,0,12.5,462,0,528,0,0,0
athlete 32,R,21.3,3/21/2019,Striker,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,46.1
athlete 32,R,21.3,3/25/2019,Striker,0,0,0,0,0,0,0,0,0,0,0,0,3.597122302,402,0,417,0,0,0
athlete 32,R,21.4,4/23/2019,Striker,0,0,0,0,0,0,0,0,0,0,16,0,11.62790698,418,0,473,0,0,46.1
athlete 32,R,21.5,6/4/2019,Striker,0,0,0,0,0,0,0,0,0,0,0,0,15.44554455,427,0,505,0,0,0
athlete 32,R,21.6,6/26/2019,Striker,0,0,0,12.74,207.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 32,R,21.6,6/27/2019,Striker,0,0,0,0,0,0,0,0,0,0,0,0,9.828009828,367,0,407,0,0,0
athlete 32,R,21.6,6/28/2019,Striker,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,50.7
athlete 32,R,21.6,7/10/2019,Striker,0,0,0,0,0,0,0,0,0,473,0,0,0,0,2.29,0,0,0,0
athlete 32,R,21.7,7/28/2019,Striker,0,0,0,0,0,0,0,0,0,0,0,0,19.14357683,321,0,397,0,0,0
athlete 32,R,21.7,7/31/2019,Striker,0,0,0,0,203.4,0,0,0,0,484,0,0,0,0,2.38,0,0,0,0
athlete 32,R,21.7,8/17/2019,Striker,0,0,0,0,207.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 32,R,22.2,2/21/2020,Striker,0,0,0,0,0,269.362514,146.3432447,35.482,7.52145326,0,0,0,0,0,0,0,66.71087806,2.932172811,0
athlete 32,R,22.2,2/25/2020,Striker,0,0,0,11.25,201.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 32,R,22.5,5/29/2020,Striker,0,0,0,0,197.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 32,R,22.7,7/22/2020,Striker,0,0,0,0,196.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 32,R,22.8,8/27/2020,Striker,0,0,0,0,200.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 32,R,22.8,9/24/2020,Striker,0,0,0,0,202.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 32,R,23,12/8/2020,Striker,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 32,R,23.4,4/9/2021,Striker,0,0,0,0,0,280.4472293,145.7262785,37.778,7.101227595,0,0,0,0,0,0,0,74.17121965,3.074425033,0
athlete 32,R,23.4,4/17/2021,Striker,0,0,0,0,0,0,0,0,0,0,0,0,9.677419355,413,0,457.25,0,0,0
athlete 32,R,23.4,4/19/2021,Striker,0,0,0,0,0,267.6856547,163.9440905,37.2206,7.122954479,0,0,0,0,0,0,0,72.98541268,2.903082573,0
athlete 32,R,23.4,4/21/2021,Striker,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,50
athlete 32,R,23.4,4/22/2021,Striker,0,0,0,0,0,267.5153312,141.7684495,33.8002,7.656797365,0,0,0,0,0,0,0,67.08585458,2.852944367,0
athlete 32,R,23.5,5/28/2021,Striker,0,0,0,0,0,0,0,0,0,0,0,0,5.888697661,363.5833,0,386.3333,0,0,0
athlete 32,R,23.6,6/26/2021,Striker,0,0,0,0,0,0,0,0,0,0,0,0,10.6825678,368.5833,0,412.6667,0,0,0
athlete 32,R,23.6,6/27/2021,Striker,0,0,0,0,202.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 32,R,23.6,6/30/2021,Striker,0,0,0,0,202.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 32,R,23.7,8/17/2021,Striker,0,0,0,0,200.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 33,R,25.6,2/15/2021,Center Field,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 33,R,25.6,2/26/2021,Center Field,0,0,0,0,206.9,289.7932555,144.681262,36.304,7.040970812,0,0,0,0,0,0,0,65.98998853,3.043509897,0
athlete 33,R,25.7,3/23/2021,Center Field,0,0,0,0,0,285.7891222,149.7910735,37.0664,7.046295597,0,0,0,0,0,0,0,70.93716395,3.035197493,0
athlete 33,R,25.7,4/2/2021,Center Field,0,0,0,0,0,278.2542909,175.7251755,39.4642,5.817651146,0,0,0,0,0,0,0,70.13992176,2.98170488,0
athlete 33,R,25.7,4/6/2021,Center Field,0,0,0,0,0,277.356022,140.2794425,34.3142,6.626662443,0,0,0,0,0,0,0,63.6006968,2.903782232,0
athlete 33,R,25.8,4/15/2021,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,25.6086236,264.8333,0,356,0,0,0
athlete 33,R,25.9,6/26/2021,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,10.7666956,359.8333,0,403.25,0,0,0
athlete 33,R,26,6/27/2021,Center Field,0,0,0,0,200.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 33,R,26,6/30/2021,Center Field,0,0,0,0,200.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 33,R,26.1,8/13/2021,Center Field,0,0,0,0,0,0,0,0,0,0,0,0,5.300353357,402,0,424.5,0,0,0
athlete 33,R,26.1,8/17/2021,Center Field,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,17.7,8/21/2017,Defender,0,0,0,6.45,195.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,18.1,2/1/2018,Defender,0,0,0,0,196,0,0,0,0,0,18,0,0,0,0,0,0,0,49.7
athlete 34,R,18.2,3/5/2018,Defender,0,0,0,7.2,197.3,0,0,0,0,0,17,74.8,0,0,0,0,0,0,47.7
athlete 34,R,18.2,3/10/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,11.83,343,0,389,0,0,0
athlete 34,R,18.2,3/17/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,10.54,382,0,427,0,0,0
athlete 34,R,18.2,3/18/2018,Defender,0,0,0,0,202.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,18.3,3/22/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,15.88,376,0,447,0,0,0
athlete 34,R,18.3,4/5/2018,Defender,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,48.7
athlete 34,R,18.3,4/11/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,17.13,387,0,467,0,0,0
athlete 34,R,18.3,4/15/2018,Defender,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,18.4,5/4/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,11.81,433,0,491,0,0,0
athlete 34,R,18.4,5/8/2018,Defender,0,0,0,0,209.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,18.4,5/18/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,5.88,448,0,476,0,0,0
athlete 34,R,18.4,5/29/2018,Defender,0,0,0,0,209.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,18.5,6/1/2018,Defender,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,18.5,6/23/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-13.95,380,0,327,0,0,0
athlete 34,R,18.5,6/25/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,2.59,488,0,501,0,0,0
athlete 34,R,18.5,7/1/2018,Defender,0,0,0,0,210.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,18.6,7/15/2018,Defender,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,18.6,7/30/2018,Defender,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,18.6,8/2/2018,Defender,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,49.9
athlete 34,R,18.7,8/20/2018,Defender,0,0,0,11.47,208.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,19.1,1/21/2019,Defender,0,0,0,0,211.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,19.1,1/28/2019,Defender,0,0,0,0,212.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,19.1,1/29/2019,Defender,0,0,0,0,212.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,19.1,2/5/2019,Defender,0,0,0,11.78,210.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,19.2,2/11/2019,Defender,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,47.9
athlete 34,R,19.2,2/13/2019,Defender,0,0,0,0,0,0,0,0,0,0,0,0,2.912621359,500,0,515,0,0,0
athlete 34,R,19.2,3/5/2019,Defender,0,0,0,11.8,210.2,0,0,0,0,0,18,75.25,0,0,0,0,0,0,50
athlete 34,R,19.2,3/12/2019,Defender,0,0,0,0,218.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,19.2,3/15/2019,Defender,0,0,0,0,0,0,0,0,0,410,0,0,0,0,1.57,0,0,0,0
athlete 34,R,19.3,4/15/2019,Defender,0,0,0,0,214.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,19.3,4/16/2019,Defender,0,0,0,0,0,0,0,0,0,0,0,0,6.18336887,440,0,469,0,0,0
athlete 34,R,19.4,4/30/2019,Defender,0,0,0,0,0,0,0,0,0,0,0,0,5.378486056,475,0,502,0,0,0
athlete 34,R,19.4,5/6/2019,Defender,0,0,0,0,214.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,19.4,5/20/2019,Defender,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,19.5,5/31/2019,Defender,0,0,0,0,0,0,0,0,0,0,0,0,5.535714286,529,0,560,0,0,0
athlete 34,R,19.5,6/10/2019,Defender,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,19.5,6/18/2019,Defender,0,0,0,0,0,0,0,0,0,0,0,0,5.671077505,499,0,529,0,0,0
athlete 34,R,19.5,7/9/2019,Defender,0,0,0,0,0,281.9142864,151.3644725,33.8056,6.67901228,0,0,0,0,0,0,0,58.57770969,2.835018501,0
athlete 34,R,19.6,7/29/2019,Defender,0,0,0,0,216.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,19.6,8/7/2019,Defender,0,0,0,0,0,250.5955191,181.5387135,33.068,5.279091402,0,0,0,0,0,0,0,56.22877131,2.554343948,0
athlete 34,R,19.6,8/9/2019,Defender,0,0,0,0,0,0,0,0,0,0,0,0,6.581352834,511,0,547,0,0,0
athlete 34,R,19.7,8/26/2019,Defender,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,19.8,9/24/2019,Defender,0,0,0,0,0,0,0,0,0,0,0,0,3.802281369,506,0,526,0,0,0
athlete 34,R,19.8,9/30/2019,Defender,0,0,0,0,219.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,20.2,3/9/2020,Defender,0,0,0,0,208.8,253.789448,196.9393995,36.97825,5.672691942,0,0,0,0,0,0,0,64.99365001,2.680251164,0
athlete 34,R,20.4,5/4/2020,Defender,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,20.5,6/1/2020,Defender,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,20.5,6/26/2020,Defender,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,20.7,8/28/2020,Defender,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,20.8,9/24/2020,Defender,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,20.8,9/29/2020,Defender,0,0,0,0,205.53,260.0175659,189.4271347,38.1108,5.506722759,0,0,0,0,0,0,0,69.86388133,2.787397947,0
athlete 34,R,20.8,10/1/2020,Defender,0,0,0,0,0,268.7781492,185.2345735,38.7386,5.654228508,0,0,0,0,0,0,0,67.42027248,2.863513984,0
athlete 34,R,20.8,10/4/2020,Defender,0,0,0,0,0,0,0,0,0,0,0,0,2.89799796,430,0,442.8333,0,0,0
athlete 34,R,20.8,10/8/2020,Defender,0,0,0,0,0,273.2480008,181.3088441,39.247,5.72115586,0,0,0,0,0,0,0,70.63413418,2.923660521,0
athlete 34,R,20.8,10/12/2020,Defender,0,0,0,0,0,260.354345,199.0907759,38.2868,5.495234717,0,0,0,0,0,0,0,67.60206163,2.755897875,0
athlete 34,R,20.8,10/14/2020,Defender,0,0,0,0,0,272.3785539,152.7344107,35.124,6.450910136,0,0,0,0,0,0,0,59.56571685,2.873747768,0
athlete 34,R,20.8,10/16/2020,Defender,0,0,0,0,0,271.2634632,159.4549896,35.5234,6.246849998,0,0,0,0,0,0,0,62.79619747,2.851492249,0
athlete 34,R,20.8,10/19/2020,Defender,0,0,0,0,0,270.556345,169.9507086,35.7012,6.246229863,0,0,0,0,0,0,0,63.74689867,2.801164035,0
athlete 34,R,20.8,10/22/2020,Defender,0,0,0,0,0,268.4058851,159.7457693,34.1266,6.460368294,0,0,0,0,0,0,0,59.38038543,2.77216467,0
athlete 34,R,20.8,10/26/2020,Defender,0,0,0,0,0,271.650442,153.1149534,34.7262,6.824664685,0,0,0,0,0,0,0,60.75890702,2.866589787,0
athlete 34,R,20.9,10/31/2020,Defender,0,0,0,0,0,277.6004349,141.0699442,33.5638,7.032117067,0,0,0,0,0,0,0,59.41756914,2.876659776,0
athlete 34,R,21.2,2/15/2021,Defender,0,0,0,0,213.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,21.2,2/16/2021,Defender,0,0,0,0,0,276.0603362,213.1837905,41.0494,5.67329876,0,0,0,0,0,0,0,72.73846529,2.867912149,0
athlete 34,R,21.2,2/17/2021,Defender,0,0,0,0,213.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,21.2,2/22/2021,Defender,0,0,0,0,0,271.029253,184.187303,37.6618,6.086435669,0,0,0,0,0,0,0,66.44964055,2.829895154,0
athlete 34,R,21.2,3/1/2021,Defender,0,0,0,0,216.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,21.2,3/3/2021,Defender,0,0,0,0,0,0,0,0,0,0,0,0,6.154351297,470.1667,0,501,0,0,0
athlete 34,R,21.2,3/4/2021,Defender,0,0,0,0,0,278.3848395,188.0169135,37.8652,6.188541862,0,0,0,0,0,0,0,72.01350874,2.838355387,0
athlete 34,R,21.2,3/12/2021,Defender,0,0,0,0,0,280.8199778,187.675396,38.3282,6.093099917,0,0,0,0,0,0,0,65.95088125,2.879836746,0
athlete 34,R,21.2,3/14/2021,Defender,0,0,0,0,0,277.2151952,183.1699575,38.0522,6.010210732,0,0,0,0,0,0,0,68.11367223,2.870471795,0
athlete 34,R,21.2,3/15/2021,Defender,0,0,0,0,0,280.7320606,178.766558,37.8234,6.114742112,0,0,0,0,0,0,0,63.8338161,2.897323502,0
athlete 34,R,21.2,3/16/2021,Defender,0,0,0,0,216.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 34,R,21.2,3/17/2021,Defender,0,0,0,0,0,273.4782658,169.8944095,35.5734,6.013309976,0,0,0,0,0,0,0,60.50892376,2.802296824,0
athlete 34,R,21.2,3/20/2021,Defender,0,0,0,0,0,282.0737335,171.964576,36.8536,6.311760606,0,0,0,0,0,0,0,64.87954719,2.888112964,0
athlete 34,R,21.2,3/22/2021,Defender,0,0,0,0,0,286.2254966,172.0984595,37.2808,6.730540857,0,0,0,0,0,0,0,66.34820383,2.930734313,0
athlete 34,R,21.3,4/8/2021,Defender,0,0,0,0,0,286.107113,169.2457515,37.6486,5.847259914,0,0,0,0,0,0,0,63.9054361,2.948867874,0
athlete 35,R,20.9,6/19/2017,Defender,0,0,0,7.83,200.8,0,0,0,0,0,0,76.125,0,0,0,0,0,0,0
athlete 35,R,21,8/16/2017,Defender,0,0,0,7.76,201.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,21.1,9/1/2017,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-11.56,413.08,0,365.33,0,0,0
athlete 35,R,21.4,1/22/2018,Defender,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,21.6,3/5/2018,Defender,0,0,0,9.44,202.2,0,0,0,0,0,19,76.1,0,0,0,0,0,0,53
athlete 35,R,21.6,3/13/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-6.63,407,0,380,0,0,0
athlete 35,R,21.6,3/18/2018,Defender,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,21.6,3/19/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-8.61,418,0,382,0,0,0
athlete 35,R,21.6,3/23/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-2.91,413,0,401,0,0,0
athlete 35,R,21.7,4/18/2018,Defender,0,0,0,0,203,0,0,0,0,0,0,0,-9.15,426,0,387,0,0,0
athlete 35,R,21.7,4/26/2018,Defender,0,0,0,7.73,197,0,0,0,0,0,0,76.1,0,0,0,0,0,0,0
athlete 35,R,21.7,4/28/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-13.99,479,0,412,0,0,0
athlete 35,R,21.7,5/4/2018,Defender,0,0,0,0,197,0,0,0,0,0,18.5,0,0,0,0,0,0,0,51.9
athlete 35,R,21.8,5/12/2018,Defender,0,0,0,0,202.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,21.8,5/21/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-11.19,429,0,381,0,0,0
athlete 35,R,21.8,5/31/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-2.68,447,0,435,0,0,0
athlete 35,R,21.8,6/1/2018,Defender,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,21.8,6/13/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-6.78,472,0,440,0,0,0
athlete 35,R,21.8,6/15/2018,Defender,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,21.8,6/16/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-9.41,489,0,443,0,0,0
athlete 35,R,21.9,7/1/2018,Defender,0,0,0,0,199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,21.9,7/15/2018,Defender,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,21.9,7/19/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-10.34,474,0,425,0,0,0
athlete 35,R,22,7/26/2018,Defender,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,54.3
athlete 35,R,22,7/28/2018,Defender,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,22,8/8/2018,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-5.54,451,0,426,0,0,0
athlete 35,R,22,8/14/2018,Defender,0,0,0,0,201.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,22,8/21/2018,Defender,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,54.3
athlete 35,R,22,8/22/2018,Defender,0,0,0,7.77,197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,22,8/25/2018,Defender,0,0,0,0,0,0,0,0,0,440,0,0,0,0,1.85,0,0,0,0
athlete 35,R,22.1,8/30/2018,Defender,0,0,0,0,197.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,22.5,2/22/2019,Defender,0,0,0,0,0,274.8808578,124.2116137,30.6886,7.114944342,0,0,0,0,0,0,0,53.40770261,2.834046564,0
athlete 35,R,22.5,2/26/2019,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-7.077625571,438,0,407,0,0,0
athlete 35,R,22.6,3/5/2019,Defender,0,0,0,10.12,212.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,22.6,3/6/2019,Defender,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,54.5
athlete 35,R,22.6,3/15/2019,Defender,0,0,0,0,0,0,0,0,0,473,0,0,-10.50228311,438,1.86,392,0,0,0
athlete 35,R,22.6,3/21/2019,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-10.3286385,426,0,382,0,0,0
athlete 35,R,22.7,4/21/2019,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-10.19417476,412,0,370,0,0,0
athlete 35,R,22.7,5/6/2019,Defender,0,0,0,0,208.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,22.8,5/20/2019,Defender,0,0,0,0,207.9,0,0,0,0,0,0,0,-13.70143149,489,0,422,0,0,0
athlete 35,R,22.8,6/10/2019,Defender,0,0,0,0,207.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,22.9,6/18/2019,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-10.18276762,383,0,344,0,0,0
athlete 35,R,23,7/29/2019,Defender,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,23,8/14/2019,Defender,0,0,0,0,0,0,0,0,0,0,0,0,10.87533156,336,0,377,0,0,0
athlete 35,R,23,8/24/2019,Defender,0,0,0,19.95,211.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,23.2,10/26/2019,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-4.166666667,456,0,437,0,0,0
athlete 35,R,23.5,1/24/2020,Defender,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,23.5,1/29/2020,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-0.941176471,425,0,421,0,0,0
athlete 35,R,23.5,2/11/2020,Defender,0,0,0,0,217.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,23.5,2/20/2020,Defender,0,0,0,0,0,254.896644,172.3391735,32.33516667,5.621094041,0,0,0,0,0,0,0,58.80739501,2.571562165,0
athlete 35,R,23.5,2/24/2020,Defender,0,0,0,0,0,0,0,0,0,0,0,0,-6.278940079,449.9167,0,421.6667,0,0,0
athlete 35,R,23.6,2/28/2020,Defender,0,0,0,0,217.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,23.8,5/28/2020,Defender,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,24,8/11/2020,Defender,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,24.1,8/31/2020,Defender,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,24.1,9/29/2020,Defender,0,0,0,0,211.11,278.2603582,138.9122967,33.372,7.598994846,0,0,0,0,0,0,0,60.6710298,2.903072265,0
athlete 35,R,24.1,9/30/2020,Defender,0,0,0,0,0,262.100485,123.3800894,29.9892,7.667367298,0,0,0,0,0,0,0,53.11732823,2.7460924,0
athlete 35,R,24.1,10/3/2020,Defender,0,0,0,0,0,265.26,143.3444382,33.0763,6.756982102,0,0,0,-7.954117798,457.8333,0,421.4167,61.52155421,2.789640889,0
athlete 35,R,24.1,10/7/2020,Defender,0,0,0,0,0,260.0583668,148.7613079,32.8474,6.219267497,0,0,0,0,0,0,0,59.86875743,2.731176994,0
athlete 35,R,24.1,10/9/2020,Defender,0,0,0,0,0,256.6981743,140.9150609,31.7176,6.540083808,0,0,0,0,0,0,0,58.8197769,2.704313959,0
athlete 35,R,24.2,10/12/2020,Defender,0,0,0,0,0,260.5423199,132.1019481,31.9322,6.358841567,0,0,0,0,0,0,0,58.95663736,2.774330151,0
athlete 35,R,24.2,10/14/2020,Defender,0,0,0,0,0,82.11142555,33.1319075,11.91533333,4.306133116,0,0,0,0,0,0,0,3.472046327,1.273659231,0
athlete 35,R,24.2,10/15/2020,Defender,0,0,0,0,0,250.7851238,147.6627919,31.5022,5.999713673,0,0,0,0,0,0,0,59.27852001,2.630839285,0
athlete 35,R,24.2,10/18/2020,Defender,0,0,0,0,0,264.5569564,149.0260227,33.4564,6.321950588,0,0,0,0,0,0,0,61.35742668,2.768459153,0
athlete 35,R,24.2,10/22/2020,Defender,0,0,0,0,0,262.4602604,141.1077029,32.441,6.812758748,0,0,0,0,0,0,0,60.68962227,2.766891984,0
athlete 35,R,24.2,10/26/2020,Defender,0,0,0,0,0,260.7624028,139.4943023,31.9846,6.675849331,0,0,0,0,0,0,0,59.8161368,2.746992275,0
athlete 35,R,24.2,10/28/2020,Defender,0,0,0,0,0,260.4219647,123.3328118,29.4816,7.377473069,0,0,0,0,0,0,0,51.5805266,2.726999965,0
athlete 35,R,24.2,10/31/2020,Defender,0,0,0,0,0,262.6754392,123.7786685,29.7824,7.487718908,0,0,0,0,0,0,0,53.35026875,2.751004409,0
athlete 35,R,24.5,2/15/2021,Defender,0,0,0,0,203.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,24.5,2/17/2021,Defender,0,0,0,0,203.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,24.5,2/27/2021,Defender,0,0,0,0,0,263.5487547,130.6701135,32.6252,7.428633665,0,0,0,0,0,0,0,58.16592252,2.861820862,0
athlete 35,R,24.6,3/1/2021,Defender,0,0,0,0,204.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete 35,R,24.5,3/1/2021,Defender,0,0,0,0,0,252.7798767,121.082351,30.0488,7.393635322,0,0,0,0,0,0,0,54.9494474,2.73042247,0
athlete 35,R,24.5,3/3/2021,Defender,0,0,0,0,0,259.8254156,130.198405,31.7074,7.367492079,0,0,0,0,0,0,0,57.79678987,2.792429816,0
athlete 35,R,24.6,3/6/2021,Defender,0,0,0,0,0,255.5297505,133.5959745,31.5518,7.094934856,0,0,0,0,0,0,0,55.34490087,2.7559298,0
athlete 35,R,24.6,3/11/2021,Defender,0,0,0,0,0,258.5378126,135.4621285,31.6928,7.090913461,0,0,0,0,0,0,0,53.3003849,2.773093892,0
athlete 35,R,24.6,3/13/2021,Defender,0,0,0,0,0,253.1557682,132.1396825,30.8458,7.08313211,0,0,0,0,0,0,0,54.16372851,2.709828481,0
athlete 35,R,24.6,3/16/2021,Defender,0,0,0,0,204.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
